Year,ISIN,Weight
2015,JP3118000003,0.0
2015,JP3982800009,0.0
2015,JP3902900004,0.02783694631824582
2015,JP3942800008,2.5733157852499632e-08
2015,JP3573000001,0.03685732499553007
2015,JP3385820000,0.0
2015,JP3982100004,0.14651969982543242
2015,AU000000BEN6,0.0
2015,AU000000CGF5,3.401723191884084e-07
2015,JP3165600002,0.0
2015,AU000000MND5,5.592211468871645e-08
2015,JP3116000005,0.049364467435363796
2015,AU000000QAN2,2.801217747833659e-10
2015,JP3519400000,0.0
2015,AU000000CQR9,0.0
2015,JP3229400001,0.0
2015,JP3635400009,1.1069426044753073e-08
2015,JP3210200006,0.0
2015,AU000000WBC1,2.3628998940217886e-07
2015,JP3619800000,9.084845169798587e-10
2015,JP3209000003,0.0
2015,AU000000CSR5,0.0
2015,JP3357200009,0.04152442096372758
2015,AU000000SIG5,3.555884333980059e-08
2015,HK0293001514,4.507097862282524e-10
2015,JP3414750004,0.013820933490933643
2015,NZTELE0001S4,6.8320920457157445e-09
2015,JP3734800000,0.0
2015,JP3870000001,2.000940694166145e-08
2015,AU000000SGP0,3.574923436592455e-08
2015,AU000000APA1,1.7984287646595865e-08
2015,JP3228600007,1.6358326636388165e-11
2015,JP3224200000,0.0
2015,JP3827200001,0.0
2015,JP3870400003,0.0
2015,JP3638600001,1.5686045630086246e-09
2015,JP3738600000,0.014255041964659015
2015,JP3792600003,0.0
2015,JP3294460005,1.1911391430403823e-08
2015,JP3300600008,3.814620357725428e-09
2015,JP3201200007,0.0
2015,AU0000088338,6.687582246509405e-09
2015,JP3769000005,0.0
2015,JP3786200000,0.0
2015,JP3868400007,0.0
2015,JP3269600007,0.0
2015,AU000000WES1,3.323400284188302e-08
2015,HK2388011192,2.5335829766921877e-07
2015,HK0012000102,2.39017600371137e-08
2015,AU000000SHL7,1.5495703140249548e-07
2015,JP3449020001,1.3730668538403034e-10
2015,AU000000GWA4,3.546986319799697e-08
2015,SG9999000020,0.0
2015,AU000000LLC3,5.206177748985021e-08
2015,HK0019000162,7.623179739124564e-10
2015,JP3320800000,0.0
2015,JP3402600005,4.2994159548988775e-09
2015,JP3197600004,0.0
2015,BMG988031446,0.004563694901156215
2015,JP3475350009,0.0
2015,AU0000224040,4.7612303466824385e-09
2015,JP3347200002,0.0
2015,JP3491000000,0.0
2015,AU000000ORG5,1.0945642503416675e-09
2015,JP3951600000,0.0
2015,JP3528600004,0.0
2015,JP3814800003,0.0
2015,JP3585800000,1.3641907741969558e-11
2015,JP3420600003,0.0
2015,AU000000BLD2,2.2286022736278685e-09
2015,JP3429800000,0.018007674900101755
2015,JP3900000005,0.0
2015,HK0004000045,1.1603556976571358e-07
2015,JP3368000000,0.0
2015,HK0200030994,4.976855001238647e-07
